"Allow Shipping to Multiple Addresses","Salli toimitus useaan osoitteeseen",module,Magento_Multishipping
"Review Order","Tarkastele tilausta",module,Magento_Multishipping
"Select Shipping Method","Valitse toimitustapa",module,Magento_Multishipping
"Thank you for your purchase!","Kiitos ostoksestasi!",module,Magento_Multishipping
"All the times are in minutes. Use ""0"" if you want to skip automatic clearance.","Kaikki ajat ovat minuutteina. Käytä ""0"", jos haluat ohittaa automaattisen tyhjennyksen.",module,Magento_MysqlMq
"Retry Messages In Progress After","Yritä keskeneräisiä viestejä jälkeen",module,Magento_MysqlMq
"New Relic Reporting Section","New Relic -raporttiosio",module,Magento_NewRelicReporting
"New Relic Reporting","New Relic -raportointi",module,Magento_NewRelicReporting
General,Yleinen,module,Magento_NewRelicReporting
"Enable Cron","Ota Cron käyttöön",module,Magento_NewRelicReporting
"Newsletter Template","Uutiskirjeen mallipohja",module,Magento_Newsletter
"Newsletter Section",Uutiskirjeosio,module,Magento_Newsletter
"Subscription Options",Tilaustiedot,module,Magento_Newsletter
"Allow Guest Subscription","Salli uutiskirjeen tilaus kirjautumatta",module,Magento_Newsletter
"Need to Confirm","Vaatii vahvistuksen",module,Magento_Newsletter
"Confirmation Email Sender","Vahvistussähköpostin lähettäjä",module,Magento_Newsletter
"Confirmation Email Template","Vahvistussähköpostin pohja",module,Magento_Newsletter
Subscriber,Tilaaja,module,Magento_Newsletter
"Error Code",Virhekoodi,module,Magento_Newsletter
"Error Text",Virheteksti,module,Magento_Newsletter
Status,Tila,module,Magento_Newsletter
Recipients,Vastaanottajat,module,Magento_Newsletter
Unsubscribe,"Lopeta tilaus",module,Magento_Newsletter
Delete,Poista,module,Magento_Newsletter
Email,Sähköposti,module,Magento_Newsletter
Type,Tyyppi,module,Magento_Newsletter
Guest,Vieras,module,Magento_Newsletter
Customer,Asiakas,module,Magento_Newsletter
"Customer First Name","Asiakkaan etunimi",module,Magento_Newsletter
"Customer Last Name","Asiakkaan sukunimi",module,Magento_Newsletter
"Not Activated","Ei aktivoitu",module,Magento_Newsletter
Subscribed,Tilattu,module,Magento_Newsletter
Unsubscribed,"Tilaus lopetettu",module,Magento_Newsletter
Unconfirmed,"Ei vahvistettu",module,Magento_Newsletter
"Web Site",Sivusto,module,Magento_Newsletter
Store,Kauppa,module,Magento_Newsletter
"Store View",Kauppanäkymä,module,Magento_Newsletter
"Newsletter Subscriptions","Uutiskirjeen tilaukset",module,Magento_Newsletter
"Check / Money Order","Shekki- / rahatilaus",module,Magento_OfflinePayments
Enabled,Käytössä,module,Magento_OfflinePayments
"Sort Order",Järjestys,module,Magento_OfflinePayments
"Purchase Order",Ostotilaus,module,Magento_OfflinePayments
"Bank Transfer Payment",Tilisiirto,module,Magento_OfflinePayments
Instructions,Ohjeet,module,Magento_OfflinePayments
"Cash On Delivery Payment",Postiennakko,module,Magento_OfflinePayments
"Flat Rate","Kiinteähintainen toimitus",module,Magento_OfflineShipping
Enabled,Käytössä,module,Magento_OfflineShipping
Price,Hinta,module,Magento_OfflineShipping
"Sort Order",Järjestys,module,Magento_OfflineShipping
Type,Tyyppi,module,Magento_OfflineShipping
Condition,Ehto,module,Magento_OfflineShipping
Export,Vie,module,Magento_OfflineShipping
"Free Shipping","Ilmainen toimitus",module,Magento_OfflineShipping
"-- Please Select --","--- Valitse ---",module,Magento_OfflineShipping
"Full Page Cache","Koko sivun välimuisti",module,Magento_PageCache
"Page Cache","Sivun välimuisti",module,Magento_PageCache
"Payment Methods Section","Maksutavan valinta",module,Magento_Payment
"Payment Services",Maksupalvelut,module,Magento_Payment
"Payment Methods",Maksutavat,module,Magento_Payment
"PayPal Settlement",PayPal-maksut,module,Magento_Paypal
Fetch,Hae,module,Magento_Paypal
Actions,Toiminnot,module,Magento_Paypal
"Place Order Using Billing Agreements","Tee tilaus laskutussopimusta käyttäen",module,Magento_Paypal
"API Username",API-käyttäjänimi,module,Magento_Paypal
"Home Page",Kotisivu,module,Magento_Paypal
Position,Sijainti,module,Magento_Paypal
Size,Koko,module,Magento_Paypal
"Sort Order",Järjestys,module,Magento_Paypal
"Advanced Settings",Lisäasetukset,module,Magento_Paypal
Enabled,Käytössä,module,Magento_Paypal
Password,Salasana,module,Magento_Paypal
User,Käyttäjä,module,Magento_Paypal
"PayPal recommends you set up an additional User on your account at manager.paypal.com, instead of entering your admin username and password here. This will enhance your security and prevent service interruptions if you later change your password. If you do not want to set up an additional User, you can re-enter your Merchant Login here.","PayPal suosittelee, että määrität ylimääräisiä käyttäjän manager.paypal.com, pääkäyttäjätunnuksesi ja salasanasi sijasta. Tämä parantaa turvallisuutta ja estää palvelun keskeytyksiä, jos muutat myöhemmin salasanasi. Jos et halua perustaa ylimääräistä käyttäjää, voit syöttää Merchant-kirjautumisen tästä.",module,Magento_Paypal
"General Options","Yleiset asetukset",module,Magento_Persistent
"Enable ""Remember Me""","Ota ""Muista minut"" käyttöön",module,Magento_Persistent
"""Remember Me"" Default Value","""Muista minut"" -oletusarvo",module,Magento_Persistent
"Product Alerts",Tuotehälytykset,module,Magento_ProductAlert
"Notify me when this product is in stock","Tilaa ilmoitus kun tätä tuotetta on varastossa",module,Magento_ProductAlert
"Images And Videos","Kuvat ja videot",module,Magento_ProductVideo
Carts,Ostoskorit,module,Magento_Quote
"Manage carts","Hallitse ostoskoreja",module,Magento_Quote
Marketing,Markkinointi,module,Magento_Reports
"Products in Cart","Tuotteita ostoskorissa",module,Magento_Reports
"Abandoned Cart","Hylätty ostoskori",module,Magento_Reports
"Search Terms",Hakusanat,module,Magento_Reports
"By Customers",Asiakkaittain,module,Magento_Reports
"By Products",Tuotteittain,module,Magento_Reports
"Order Total",Loppusumma,module,Magento_Reports
New,Uusi,module,Magento_Reports
Ordered,Tilatut,module,Magento_Reports
Dashboard,Hallintasivu,module,Magento_Reports
"Current Month Starts","Nykyinen kuukausi alkaa",module,Magento_Reports
"Ordered Quantity","Tilattu määrä",module,Magento_Reports
Guest,Vieras,module,Magento_Reports
"Last Review","Viimeinen arvostelu",module,Magento_Reports
"Order Created","Tilaus luotu",module,Magento_Reports
Description,Kuvaus,module,Magento_Reports
"By Customers",Asiakkaittain,module,Magento_Review
"By Products",Tuotteittain,module,Magento_Review
Inactive,Inaktiivinen,module,Magento_Review
"RSS Feeds",RSS-syötteet,module,Magento_Rss
"Enable RSS","Ota RSS käyttöön",module,Magento_Rss
"Web Site",Sivusto,module,Magento_SalesRule
Priority,Prioriteetti,module,Magento_SalesRule
"Cart Price Rule","Ostoskorin hintasääntö",module,Magento_SalesRule
Back,Takaisin,module,Magento_SalesRule
"Rule Information","Säännön tiedot",module,Magento_SalesRule
"Rule Name","Säännön nimi",module,Magento_SalesRule
Description,Kuvaus,module,Magento_SalesRule
Websites,Sivustot,module,Magento_SalesRule
"Customer Groups",Asiakasryhmät,module,Magento_SalesRule
Coupon,Alennuskoodi,module,Magento_SalesRule
"Use Auto Generation","Käytä automaattista luontia",module,Magento_SalesRule
From,Alkaen,module,Magento_SalesRule
To,Asti,module,Magento_SalesRule
"Public In RSS Feed","Julkinen RSS-syötteessä",module,Magento_SalesRule
Apply,Käytä,module,Magento_SalesRule
Operations,Toiminnot,module,Magento_Sales
Create,Luo,module,Magento_Sales
General,Yleiset,module,Magento_Sales
"Hide Customer IP","Piilota asiakkaan IP",module,Magento_Sales
"Allow Reorder","Salli uudelleentilaaminen",module,Magento_Sales
"Invoice and Packing Slip Design","Laskun ja pakkausluettelon ulkoasu",module,Magento_Sales
"Logo for PDF Print-outs (200x50)","Logo PDF-tulosteille (200 x 50)",module,Magento_Sales
"Logo for HTML Print View","Logo HTML-tulostusnäkymälle",module,Magento_Sales
Address,Osoite,module,Magento_Sales
"Minimum Order Amount",Vähimmäistilausmäärä,module,Magento_Sales
"Minimum Amount",Vähimmäismäärä,module,Magento_Sales
"Subtotal after discount","Välisumma alennuksen jälkeen",module,Magento_Sales
"Description Message",Kuvausviesti,module,Magento_Sales
Dashboard,Hallintasivu,module,Magento_Sales
"Sales Emails","Myynnin sähköpostit",module,Magento_Sales
Enabled,Käytössä,module,Magento_Sales
Shipment,Lähetys,module,Magento_Sales
"Shipment Comments","Lähetyksen kommentit",module,Magento_Sales
"PDF Print-outs",PDF-tulosteet,module,Magento_Sales
"Orders and Returns Search Form","Tilaukset ja palautukset -hakulomake",module,Magento_Sales
Template,Mallipohja,module,Magento_Sales
Name,Nimi,module,Magento_Sales
Phone,Puhelin,module,Magento_Sales
"ZIP/Post Code",Postinumero,module,Magento_Sales
Website,Sivusto,module,Magento_Sales
"Bill-to Name","Laskutusasiakkaan nimi",module,Magento_Sales
Created,Luotu,module,Magento_Sales
"Invoice Date","Laskun päiväys",module,Magento_Sales
"Ship-to Name","Vastaanottajan nimi",module,Magento_Sales
"Ship Date",Lähetyspäivämäärä,module,Magento_Sales
"Total Quantity",Kokonaismäärä,module,Magento_Sales
"Default Status",Oletustila,module,Magento_Sales
"Item Status","Nimikkeen tila",module,Magento_Sales
"Original Price","Alkuperäinen hinta",module,Magento_Sales
"Tax Percent",Veroprosentti,module,Magento_Sales
"All Store Views","Kaikki kauppanäkymät",module,Magento_Sales
"PDF Credit Memos","PDF hyvityslaskut",module,Magento_Sales
"Purchase Point",Ostopiste,module,Magento_Sales
"Print Invoices","Tulosta laskut",module,Magento_Sales
"Print Packing Slips","Tulosta pakkauslistat",module,Magento_Sales
"Print Credit Memos","Tulosta hyvityslaskut",module,Magento_Sales
"Print All","Tulosta kaikki",module,Magento_Sales
"Print Shipping Labels","Tulosta osoitetarrat",module,Magento_Sales
"Purchase Date",Ostopäivämäärä,module,Magento_Sales
"Grand Total (Base)","Loppusumma (oletusvaluutassa)",module,Magento_Sales
"Grand Total (Purchased)","Loppusumma (käytetty valuutta)",module,Magento_Sales
"Customer Email","Asiakkaan sähköposti",module,Magento_Sales
"Shipping and Handling","Lähetys- ja käsittelykulut",module,Magento_Sales
"PDF Invoices",PDF-laskut,module,Magento_Sales
"PDF Shipments",PDF-lähetysasiakirjat,module,Magento_Sales
"PDF Creditmemos",PDF-hyvityslaskut,module,Magento_Sales
Refunds,Hyvitykset,module,Magento_Sales
"Search Engine",Hakukone,module,Magento_Search
ID,Tunnus,module,Magento_Search
Hits,Käynnit,module,Magento_Search
"Are you sure?","Oletko varma?",module,Magento_Search
"Suggested Terms","Suositellut termit",module,Magento_Search
yes,kyllä,module,Magento_Search
no,ei,module,Magento_Search
Action,Toiminto,module,Magento_Search
Edit,Muokkaa,module,Magento_Search
"You can adjust the scope of this synonym group by selecting an option from the list.","Voit muokata synonyymiryhmän kohdealuetta valitsemalla vaihtoehdon listasta.",module,Magento_Search
Scope,Kohde,module,Magento_Search
"Comma-separated list of synonyms. The terms entered (separated by commas) will be used as an “OR” search query to search your entire store. For example, if you enter “shoes,footwear”, and user were to search for ""shoes"", the search results will include any product or content with term “shoes"" or ""footwear.”","Pilkuilla erotettu luettelo synonyymeista. Syötettyjä ehtoja (pilkuilla eroteltu) käytetään ""OR"" hakulausekkeena koko kaupasta. Jos esimerkiksi kirjoitat ""kengät,jalkineet"" ja käyttäjä etsii ""kengät"", hakutuloksiin sisällytetään tuotteet tai sisällöt termillä ""kengät"" tai ""jalkineet.""",module,Magento_Search
Synonyms,Synonyymit,module,Magento_Search
"Automatically merges synonyms in groups that share the same scope. If you check this box and you add one or more of the same terms to different synonym groups in the same scope, automatically merges all the terms to one group. If this isn't what you want, uncheck the box and an error displays if you try to add the same terms.","Yhdistää automaattisesti synonyymit ryhmiin jotka jakavat saman alueen. Jos valitset tämän valintaruudun ja lisäät yhden tai useamman termin eri synonyymiryhmiin samassa alueessa, yhdistetään automaattisesti kaikki ehdot yhteen ryhmään. Jos tämä ei ole mitä haluat, älä valitse tätä valintaruutua ja saat virheen, jos yrität lisätä samoja termejä.",module,Magento_Search
"Store View",Kauppanäkymä,module,Magento_Search
Website,Sivusto,module,Magento_Search
"Are you sure you want to delete the selected synonym groups?","Haluatko varmasti poistaa valitut synonyymiryhmät?",module,Magento_Search
"Delete items","Poista kohteet",module,Magento_Search
"Email to a Friend","Sähköpostita kaverille",module,Magento_SendFriend
"Email Templates",Sähköpostimallit,module,Magento_SendFriend
Enabled,Käytössä,module,Magento_SendFriend
"Select Email Template","Valitse sähköpostimalli",module,Magento_SendFriend
"Allow for Guests","Salli vieraille",module,Magento_SendFriend
"Shipping Settings",Toimitusasetukset,module,Magento_Shipping
Origin,Lähtöpaikka,module,Magento_Shipping
Country,Maa,module,Magento_Shipping
Region/State,Alue/osavaltio,module,Magento_Shipping
"ZIP/Postal Code",Postinumero,module,Magento_Shipping
City,Kaupunki,module,Magento_Shipping
"Street Address",Katuosoite,module,Magento_Shipping
"Street Address Line 2","Katuosoitteen toinen rivi",module,Magento_Shipping
"Shipping Policy",Toimitusehdot,module,Magento_Shipping
"Shipping Methods",Toimitustavat,module,Magento_Shipping
Configuration,Asetukset,module,Magento_Signifyd
Priority,Prioriteetti,module,Magento_Sitemap
"Add Images into Sitemap","Lisää kuvia sivukarttaan",module,Magento_Sitemap
"Generation Settings","Luomisen asetukset",module,Magento_Sitemap
Enabled,Käytössä,module,Magento_Sitemap
"Start Time",Aloitusaika,module,Magento_Sitemap
"Maximum File Size","Tiedoston enimmäiskoko",module,Magento_Sitemap
"File size in bytes.","Tiedostokoko tavuina.",module,Magento_Sitemap
ID,Tunnus,module,Magento_Sitemap
"Link for Google","Linkki Googlea varten",module,Magento_Sitemap
"Last Generated","Viimeksi luotu",module,Magento_Sitemap
Configuration,Konfigurointi,module,Magento_Store
"Various XML configurations that were collected across modules and merged","Useita XML-määrityksiä, joita on kerätty ja yhdistelty eri moduulien välillä",module,Magento_Store
Layouts,Asettelut,module,Magento_Store
Swatches,"Näytteet ja mallit",module,Magento_Swatches
Image,Kuva,module,Magento_Swatches
"Image Opacity","Kuvan läpinäkyvyys",module,Magento_Swatches
"Example format: 200x300.","Esimerkkimuoto: 200x300.",module,Magento_Swatches
"Image Size","Kuvan koko",module,Magento_Swatches
"Image Position","Kuvan sijainti",module,Magento_Swatches
"Default Store View",Oletuskauppanäkymä,module,Magento_Swatches
Taxes,Verot,module,Magento_Tax
"Tax Section",Vero-osio,module,Magento_Tax
"Tax Classes",Veroluokat,module,Magento_Tax
"Tax Class for Shipping","Toimituksen veroluokat",module,Magento_Tax
"Catalog Prices","Katalogin hinta",module,Magento_Tax
"Shipping Prices",Toimitushinnat,module,Magento_Tax
"Default Country",Oletusmaa,module,Magento_Tax
"Default Post Code",Oletuspostinumero,module,Magento_Tax
